N	nu_0	J	eta_n	phi_pack	ftype	n_steps	dt	n_save	update_nn	fanisotropy	max_dist	date_string	filename
100	0.05	0.1	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,05,57,07	sphere_data_analysis_2015-08-09_05-57-07.p
100	0.05	0.1	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,06,00,15	sphere_data_analysis_2015-08-09_06-00-15.p
100	0.05	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,09,06,03,25	sphere_data_analysis_2015-08-09_06-03-25.p
100	0.05	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,09,06,06,36	sphere_data_analysis_2015-08-09_06-06-36.p
100	0.05	0.1	1	1	2	10000	0.005	50	 	2	3	2015,08,09,06,09,44	sphere_data_analysis_2015-08-09_06-09-44.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,06,12,55	sphere_data_analysis_2015-08-09_06-12-55.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,06,16,05	sphere_data_analysis_2015-08-09_06-16-05.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,06,19,02	sphere_data_analysis_2015-08-09_06-19-02.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,06,21,48	sphere_data_analysis_2015-08-09_06-21-48.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,06,24,54	sphere_data_analysis_2015-08-09_06-24-54.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,06,27,40	sphere_data_analysis_2015-08-09_06-27-40.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,06,30,32	sphere_data_analysis_2015-08-09_06-30-32.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,06,33,43	sphere_data_analysis_2015-08-09_06-33-43.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,06,36,52	sphere_data_analysis_2015-08-09_06-36-52.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,09,06,39,59	sphere_data_analysis_2015-08-09_06-39-59.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,09,06,42,56	sphere_data_analysis_2015-08-09_06-42-56.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,09,06,45,51	sphere_data_analysis_2015-08-09_06-45-51.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,06,48,55	sphere_data_analysis_2015-08-09_06-48-55.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,06,51,42	sphere_data_analysis_2015-08-09_06-51-42.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,06,54,47	sphere_data_analysis_2015-08-09_06-54-47.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,09,06,57,50	sphere_data_analysis_2015-08-09_06-57-50.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,09,07,01,01	sphere_data_analysis_2015-08-09_07-01-01.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,09,07,04,03	sphere_data_analysis_2015-08-09_07-04-03.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,09,07,07,08	sphere_data_analysis_2015-08-09_07-07-08.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,09,07,09,55	sphere_data_analysis_2015-08-09_07-09-55.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,09,07,13,00	sphere_data_analysis_2015-08-09_07-13-00.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,07,16,06	sphere_data_analysis_2015-08-09_07-16-06.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,07,19,16	sphere_data_analysis_2015-08-09_07-19-16.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,07,22,23	sphere_data_analysis_2015-08-09_07-22-23.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,09,07,25,17	sphere_data_analysis_2015-08-09_07-25-17.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,09,07,28,05	sphere_data_analysis_2015-08-09_07-28-05.p
100	0.05	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,09,07,30,53	sphere_data_analysis_2015-08-09_07-30-53.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,07,34,01	sphere_data_analysis_2015-08-09_07-34-01.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,07,37,05	sphere_data_analysis_2015-08-09_07-37-05.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,07,40,13	sphere_data_analysis_2015-08-09_07-40-13.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,07,43,00	sphere_data_analysis_2015-08-09_07-43-00.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,07,46,06	sphere_data_analysis_2015-08-09_07-46-06.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,07,49,15	sphere_data_analysis_2015-08-09_07-49-15.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,07,52,25	sphere_data_analysis_2015-08-09_07-52-25.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,07,55,17	sphere_data_analysis_2015-08-09_07-55-17.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,07,58,26	sphere_data_analysis_2015-08-09_07-58-26.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,08,01,37	sphere_data_analysis_2015-08-09_08-01-37.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,08,04,25	sphere_data_analysis_2015-08-09_08-04-25.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,08,07,36	sphere_data_analysis_2015-08-09_08-07-36.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,08,10,25	sphere_data_analysis_2015-08-09_08-10-25.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,08,13,36	sphere_data_analysis_2015-08-09_08-13-36.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,08,16,29	sphere_data_analysis_2015-08-09_08-16-29.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,08,19,36	sphere_data_analysis_2015-08-09_08-19-36.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,08,22,46	sphere_data_analysis_2015-08-09_08-22-46.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,08,25,56	sphere_data_analysis_2015-08-09_08-25-56.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,08,29,05	sphere_data_analysis_2015-08-09_08-29-05.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,08,31,53	sphere_data_analysis_2015-08-09_08-31-53.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,08,34,46	sphere_data_analysis_2015-08-09_08-34-46.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,08,37,34	sphere_data_analysis_2015-08-09_08-37-34.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,08,40,20	sphere_data_analysis_2015-08-09_08-40-20.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,08,43,11	sphere_data_analysis_2015-08-09_08-43-11.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,08,46,22	sphere_data_analysis_2015-08-09_08-46-22.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,08,49,15	sphere_data_analysis_2015-08-09_08-49-15.p
100	0.05	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,08,52,01	sphere_data_analysis_2015-08-09_08-52-01.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,08,55,09	sphere_data_analysis_2015-08-09_08-55-09.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,08,58,18	sphere_data_analysis_2015-08-09_08-58-18.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,09,01,28	sphere_data_analysis_2015-08-09_09-01-28.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,09,04,37	sphere_data_analysis_2015-08-09_09-04-37.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,09,07,43	sphere_data_analysis_2015-08-09_09-07-43.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,09,10,34	sphere_data_analysis_2015-08-09_09-10-34.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,09,13,45	sphere_data_analysis_2015-08-09_09-13-45.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,09,16,54	sphere_data_analysis_2015-08-09_09-16-54.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,09,19,43	sphere_data_analysis_2015-08-09_09-19-43.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,09,09,22,31	sphere_data_analysis_2015-08-09_09-22-31.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,09,09,25,40	sphere_data_analysis_2015-08-09_09-25-40.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,09,09,28,50	sphere_data_analysis_2015-08-09_09-28-50.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,09,32,00	sphere_data_analysis_2015-08-09_09-32-00.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,09,35,10	sphere_data_analysis_2015-08-09_09-35-10.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,09,38,15	sphere_data_analysis_2015-08-09_09-38-15.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,09,09,41,26	sphere_data_analysis_2015-08-09_09-41-26.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,09,09,44,26	sphere_data_analysis_2015-08-09_09-44-26.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,09,09,47,36	sphere_data_analysis_2015-08-09_09-47-36.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,09,09,50,46	sphere_data_analysis_2015-08-09_09-50-46.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,09,09,53,34	sphere_data_analysis_2015-08-09_09-53-34.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,09,09,56,43	sphere_data_analysis_2015-08-09_09-56-43.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,09,59,50	sphere_data_analysis_2015-08-09_09-59-50.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,10,02,36	sphere_data_analysis_2015-08-09_10-02-36.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,10,05,46	sphere_data_analysis_2015-08-09_10-05-46.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,09,10,08,38	sphere_data_analysis_2015-08-09_10-08-38.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,09,10,11,43	sphere_data_analysis_2015-08-09_10-11-43.p
100	0.05	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,09,10,14,45	sphere_data_analysis_2015-08-09_10-14-45.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,10,17,56	sphere_data_analysis_2015-08-09_10-17-56.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,10,21,04	sphere_data_analysis_2015-08-09_10-21-04.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,10,23,50	sphere_data_analysis_2015-08-09_10-23-50.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,10,26,37	sphere_data_analysis_2015-08-09_10-26-37.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,10,29,47	sphere_data_analysis_2015-08-09_10-29-47.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,10,32,58	sphere_data_analysis_2015-08-09_10-32-58.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,10,36,06	sphere_data_analysis_2015-08-09_10-36-06.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,10,38,52	sphere_data_analysis_2015-08-09_10-38-52.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,10,41,39	sphere_data_analysis_2015-08-09_10-41-39.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,09,10,44,32	sphere_data_analysis_2015-08-09_10-44-32.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,09,10,47,24	sphere_data_analysis_2015-08-09_10-47-24.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,09,10,50,16	sphere_data_analysis_2015-08-09_10-50-16.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,10,53,01	sphere_data_analysis_2015-08-09_10-53-01.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,10,55,47	sphere_data_analysis_2015-08-09_10-55-47.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,10,58,34	sphere_data_analysis_2015-08-09_10-58-34.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,09,11,01,43	sphere_data_analysis_2015-08-09_11-01-43.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,09,11,04,49	sphere_data_analysis_2015-08-09_11-04-49.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,09,11,07,39	sphere_data_analysis_2015-08-09_11-07-39.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,09,11,10,25	sphere_data_analysis_2015-08-09_11-10-25.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,09,11,13,12	sphere_data_analysis_2015-08-09_11-13-12.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,09,11,16,00	sphere_data_analysis_2015-08-09_11-16-00.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,11,18,50	sphere_data_analysis_2015-08-09_11-18-50.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,11,21,55	sphere_data_analysis_2015-08-09_11-21-55.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,11,24,42	sphere_data_analysis_2015-08-09_11-24-42.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,09,11,27,28	sphere_data_analysis_2015-08-09_11-27-28.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,09,11,30,34	sphere_data_analysis_2015-08-09_11-30-34.p
100	0.05	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,09,11,33,34	sphere_data_analysis_2015-08-09_11-33-34.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,11,36,44	sphere_data_analysis_2015-08-09_11-36-44.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,11,39,35	sphere_data_analysis_2015-08-09_11-39-35.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,11,42,31	sphere_data_analysis_2015-08-09_11-42-31.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,11,45,40	sphere_data_analysis_2015-08-09_11-45-40.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,11,48,51	sphere_data_analysis_2015-08-09_11-48-51.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,11,51,38	sphere_data_analysis_2015-08-09_11-51-38.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,11,54,41	sphere_data_analysis_2015-08-09_11-54-41.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,11,57,42	sphere_data_analysis_2015-08-09_11-57-42.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,09,12,00,32	sphere_data_analysis_2015-08-09_12-00-32.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,12,03,25	sphere_data_analysis_2015-08-09_12-03-25.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,12,06,19	sphere_data_analysis_2015-08-09_12-06-19.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,09,12,09,17	sphere_data_analysis_2015-08-09_12-09-17.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,12,12,04	sphere_data_analysis_2015-08-09_12-12-04.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,12,15,15	sphere_data_analysis_2015-08-09_12-15-15.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,09,12,18,25	sphere_data_analysis_2015-08-09_12-18-25.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,12,21,12	sphere_data_analysis_2015-08-09_12-21-12.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,12,23,59	sphere_data_analysis_2015-08-09_12-23-59.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,09,12,26,50	sphere_data_analysis_2015-08-09_12-26-50.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,12,29,42	sphere_data_analysis_2015-08-09_12-29-42.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,12,32,27	sphere_data_analysis_2015-08-09_12-32-27.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,09,12,35,13	sphere_data_analysis_2015-08-09_12-35-13.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,12,38,06	sphere_data_analysis_2015-08-09_12-38-06.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,12,40,52	sphere_data_analysis_2015-08-09_12-40-52.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,09,12,43,49	sphere_data_analysis_2015-08-09_12-43-49.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,12,46,38	sphere_data_analysis_2015-08-09_12-46-38.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,12,49,23	sphere_data_analysis_2015-08-09_12-49-23.p
100	0.05	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,09,12,52,08	sphere_data_analysis_2015-08-09_12-52-08.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,12,54,59	sphere_data_analysis_2015-08-09_12-54-59.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,12,57,50	sphere_data_analysis_2015-08-09_12-57-50.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,09,13,00,39	sphere_data_analysis_2015-08-09_13-00-39.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,13,03,41	sphere_data_analysis_2015-08-09_13-03-41.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,13,06,27	sphere_data_analysis_2015-08-09_13-06-27.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,13,09,35	sphere_data_analysis_2015-08-09_13-09-35.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,13,12,32	sphere_data_analysis_2015-08-09_13-12-32.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,13,15,19	sphere_data_analysis_2015-08-09_13-15-19.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,09,13,18,05	sphere_data_analysis_2015-08-09_13-18-05.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,09,13,20,57	sphere_data_analysis_2015-08-09_13-20-57.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,09,13,23,43	sphere_data_analysis_2015-08-09_13-23-43.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,09,13,26,34	sphere_data_analysis_2015-08-09_13-26-34.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,13,29,20	sphere_data_analysis_2015-08-09_13-29-20.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,13,32,30	sphere_data_analysis_2015-08-09_13-32-30.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,09,13,35,16	sphere_data_analysis_2015-08-09_13-35-16.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,09,13,38,03	sphere_data_analysis_2015-08-09_13-38-03.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,09,13,40,56	sphere_data_analysis_2015-08-09_13-40-56.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,09,13,43,42	sphere_data_analysis_2015-08-09_13-43-42.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,09,13,46,50	sphere_data_analysis_2015-08-09_13-46-50.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,09,13,49,36	sphere_data_analysis_2015-08-09_13-49-36.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,09,13,52,23	sphere_data_analysis_2015-08-09_13-52-23.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,13,55,18	sphere_data_analysis_2015-08-09_13-55-18.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,13,58,15	sphere_data_analysis_2015-08-09_13-58-15.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,09,14,01,03	sphere_data_analysis_2015-08-09_14-01-03.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,09,14,03,53	sphere_data_analysis_2015-08-09_14-03-53.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,09,14,06,48	sphere_data_analysis_2015-08-09_14-06-48.p
100	0.05	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,09,14,09,35	sphere_data_analysis_2015-08-09_14-09-35.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,14,12,23	sphere_data_analysis_2015-08-09_14-12-23.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,14,15,11	sphere_data_analysis_2015-08-09_14-15-11.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,09,14,17,59	sphere_data_analysis_2015-08-09_14-17-59.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,14,20,46	sphere_data_analysis_2015-08-09_14-20-46.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,14,23,33	sphere_data_analysis_2015-08-09_14-23-33.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,09,14,26,23	sphere_data_analysis_2015-08-09_14-26-23.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,14,29,08	sphere_data_analysis_2015-08-09_14-29-08.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,14,32,03	sphere_data_analysis_2015-08-09_14-32-03.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,09,14,34,51	sphere_data_analysis_2015-08-09_14-34-51.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,09,14,37,55	sphere_data_analysis_2015-08-09_14-37-55.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,09,14,40,42	sphere_data_analysis_2015-08-09_14-40-42.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,09,14,43,48	sphere_data_analysis_2015-08-09_14-43-48.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,14,46,34	sphere_data_analysis_2015-08-09_14-46-34.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,14,49,21	sphere_data_analysis_2015-08-09_14-49-21.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,09,14,52,15	sphere_data_analysis_2015-08-09_14-52-15.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,09,14,55,04	sphere_data_analysis_2015-08-09_14-55-04.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,09,14,57,50	sphere_data_analysis_2015-08-09_14-57-50.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,09,15,00,36	sphere_data_analysis_2015-08-09_15-00-36.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,09,15,03,22	sphere_data_analysis_2015-08-09_15-03-22.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,09,15,06,13	sphere_data_analysis_2015-08-09_15-06-13.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,09,15,09,24	sphere_data_analysis_2015-08-09_15-09-24.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,15,12,14	sphere_data_analysis_2015-08-09_15-12-14.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,15,15,01	sphere_data_analysis_2015-08-09_15-15-01.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,09,15,17,53	sphere_data_analysis_2015-08-09_15-17-53.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,09,15,20,46	sphere_data_analysis_2015-08-09_15-20-46.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,09,15,23,36	sphere_data_analysis_2015-08-09_15-23-36.p
100	0.05	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,09,15,26,22	sphere_data_analysis_2015-08-09_15-26-22.p
100	0.05	0.5	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,15,29,32	sphere_data_analysis_2015-08-09_15-29-32.p
100	0.05	0.5	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,09,15,32,38	sphere_data_analysis_2015-08-09_15-32-38.p
